	Length	Tokens	Unique Tokens	Avg Token Length	Entities	Unique Entities	Avg Entity Length	Density	B-PER	I-PER	B-LOC	I-LOC	B-ORG	I-ORG	B-MISC	I-MISC	O
680	12	['did', 'not', 'bat', ':', '$UNK$', '$UNK$', ',', '$UNK$', '$UNK$', ',', '$UNK$', '$UNK$']	2	3.5	['$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$']	0	5.0	50.0	0	0	0	0	0	0	0	0	6
681	4	['atlanta', '$NUM$', 'chicago', '$NUM$']	1	6.0	['atlanta', 'chicago']	1	7.0	50.0	0	0	0	0	2	0	0	0	2
682	2	['atlanta', '$UNK$']	0	6.0	['atlanta']	0	7.0	50.0	0	0	1	0	0	0	0	0	1
683	13	['standings', '(', 'tabulated', 'under', 'played', ',', 'won', ',', 'drawn', ',', 'lost', ',', 'goals']	0	3.923076923076923	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	13
684	32	['the', '$UNK$', ',', '$UNK$', 'from', '$UNK$', '$NUM$', ',', '$NUM$', ',', 'are', '$UNK$', 'as', 'much', 'as', 'possible', 'while', 'still', '$UNK$', 'with', 'international', '$UNK$', ',', 'a', 'spokesman', 'for', 'the', '$UNK$', 'of', '$UNK$', 'said', '.']	1	4.0625	['$UNK$', 'of', '$UNK$']	0	4.0	9.375	0	0	0	0	0	1	0	0	29
685	26	['a', '$UNK$', 'by', 'a', 'team', 'of', 'doctors', 'at', 'oxford', 'university', 'has', 'found', 'people', 'with', '$UNK$', '$UNK$', '$UNK$', 'do', 'not', 'benefit', '$UNK$', 'from', '$UNK$', '$UNK$', '$UNK$', '.']	6	4.230769230769231	['oxford', 'university']	2	8.0	7.6923076923076925	0	0	0	0	1	1	0	0	24
686	6	['robert', 'w.', '$UNK$', '&', 'co', '.']	2	2.8333333333333335	['robert', 'w.', '$UNK$', '&', 'co', '.']	2	2.8333333333333335	100.0	0	0	0	0	1	4	0	0	0
687	26	['$UNK$', 'him', 'as', 'head', 'of', 'the', 'movement', ',', '$UNK$', ',', 'an', '$UNK$', '$UNK$', ',', 'ousted', '$UNK$', '$UNK$', 'by', '$UNK$', 'secretary-general', '$UNK$', '$UNK$', '$UNK$', 'in', '$NUM$', '.']	3	4.230769230769231	['$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$']	0	5.0	23.076923076923077	0	0	0	0	0	0	0	0	20
688	6	['$UNK$', '$UNK$', '$NUM$', '$UNK$', 'rotterdam', '$NUM$']	1	5.666666666666667	['$UNK$', '$UNK$', '$UNK$', 'rotterdam']	1	6.0	66.66666666666666	0	0	0	0	0	1	0	0	2
689	15	['$UNK$', 'coach', '$UNK$', '$UNK$', 'said', 'he', 'was', '$UNK$', 'with', 'the', '$UNK$', 'of', 'the', 'opposition', '.']	0	4.133333333333334	['$UNK$', '$UNK$', '$UNK$']	0	5.0	20.0	0	0	0	0	0	0	0	0	12
690	8	['start', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$']	1	5.0	['start']	1	5.0	12.5	0	0	0	0	1	0	0	0	7
691	12	['note', ':', '$UNK$', '$UNK$', '$UNK$', 'electoral', '$UNK$', 'group', '(', '$UNK$', '$UNK$', ')']	2	4.25	['$UNK$', '$UNK$', 'electoral', '$UNK$', 'group', '$UNK$', '$UNK$']	1	5.571428571428571	58.333333333333336	0	0	0	0	1	1	0	0	5
692	4	['$UNK$', '$NUM$', '$UNK$', '$NUM$']	0	5.0	['$UNK$', '$UNK$']	0	5.0	50.0	0	0	0	0	0	0	0	0	2
693	11	['$UNK$', '-', '$UNK$', '$UNK$', 'up', 'title', '$UNK$', 'with', '$UNK$', 'win', '.']	0	3.727272727272727	['$UNK$', '$UNK$']	0	5.0	18.181818181818183	0	0	0	0	0	0	0	0	9
694	40	['he', 'said', 'a', 'proposal', 'last', 'month', 'by', 'eu', 'farm', '$UNK$', '$UNK$', '$UNK$', 'to', 'ban', 'sheep', '$UNK$', ',', '$UNK$', 'and', '$UNK$', '$UNK$', 'from', 'the', 'human', 'and', '$UNK$', 'food', '$UNK$', 'was', 'a', '$UNK$', '$UNK$', 'and', '$UNK$', '$UNK$', 'to', '$UNK$', 'human', 'health', '.']	6	3.9	['eu', '$UNK$', '$UNK$']	1	4.0	7.5	0	0	0	0	1	0	0	0	37
695	24	['he', 'said', 'growth', 'in', '$UNK$', '$UNK$', 'in', 'the', 'first', 'half', 'was', '$NUM$', 'percent', '$UNK$', '$UNK$', 'but', 'it', 'was', 'hard', 'to', '$UNK$', 'this', '$UNK$', '.']	1	3.8333333333333335	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	24
696	38	['market', '$UNK$', '-', '$UNK$', '$UNK$', '$UNK$', 'to', 'import', 'up', 'to', '400,000', '$UNK$', 'of', '$UNK$', 'by', 'the', 'end', 'of', 'this', 'year', 'to', 'meet', 'a', '$UNK$', '$UNK$', '$UNK$', 'by', '$UNK$', 'and', 'rising', '$UNK$', ',', 'government', 'officials', 'said', 'on', 'thursday', '.']	4	4.052631578947368	['$UNK$', '$UNK$']	0	5.0	5.263157894736842	0	0	0	0	0	0	0	0	36
697	7	['$UNK$', '$UNK$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '-']	0	4.428571428571429	['$UNK$', '$UNK$']	0	5.0	28.57142857142857	0	0	0	0	0	0	0	0	5
698	24	"['to', '$UNK$', '$UNK$', ',', 'he', '$UNK$', ':', '""', 'we', 'will', 'enter', '$UNK$', ',', '$UNK$', 'the', '$UNK$', '$UNK$', 'and', '$UNK$', '$UNK$', 'movement', 'for', 'all', '.']"	1	3.5416666666666665	['$UNK$', '$UNK$']	0	5.0	8.333333333333332	0	0	0	0	0	0	0	0	22
699	9	['soccer', '-', '$UNK$', '$UNK$', 'back', 'in', 'swiss', 'squad', '.']	0	3.7777777777777777	['$UNK$', 'swiss']	0	5.0	22.22222222222222	0	0	0	0	0	0	1	0	7
700	11	['the', '$UNK$', 'rise', 'was', '$UNK$', 'percent', 'to', 'june', ',', '$NUM$', '.']	2	3.6363636363636362	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	11
701	35	['russian', 'police', 'in', 'the', '$UNK$', 'city', 'of', '$UNK$', 'are', 'on', 'the', '$UNK$', 'of', 'a', '$UNK$', '$UNK$', 'who', 'has', '$UNK$', 'his', 'seventh', '$UNK$', 'in', 'just', 'a', '$UNK$', 'months', ',', 'itar-tass', 'news', 'agency', 'said', 'on', 'tuesday', '.']	2	3.942857142857143	['russian', '$UNK$', '$UNK$', 'itar-tass']	1	6.5	11.428571428571429	0	0	0	0	1	0	1	0	31
702	22	['$UNK$', 'defender', 'john', '$UNK$', 'and', 'his', 'team', 'mate', '$UNK$', '$UNK$', 'are', '$UNK$', ',', 'while', '$UNK$', 'midfielder', '$UNK$', '$UNK$', 'has', 'a', '$UNK$', '.']	2	4.318181818181818	['$UNK$', 'john', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$']	0	4.875	36.36363636363637	1	0	0	0	0	0	0	0	14
703	17	['$UNK$', '$UNK$', '(', 'italy', ')', 'beat', '$UNK$', '$UNK$', '(', 'u.s.', ')', '$UNK$', '$UNK$', '7-6', '(', '$UNK$', ')']	0	3.3529411764705883	['$UNK$', '$UNK$', 'italy', '$UNK$', '$UNK$', 'u.s.']	0	4.833333333333333	35.294117647058826	0	0	2	0	0	0	0	0	11
704	16	"['""', 'we', 'do', ""n't"", 'believe', 'the', 'government', 'will', 'make', 'its', '$UNK$', ',', '""', 'he', '$UNK$', '.']"	3	3.375	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	16
705	31	['$UNK$', ',', 'who', '$UNK$', 'during', '$UNK$', 'on', 'friday', ',', '$UNK$', 'in', '$UNK$', ',', 'four', 'seconds', 'behind', '$UNK$', 'with', 'championship', 'leader', '$UNK$', '$UNK$', 'of', 'new', 'zealand', '$NUM$', 'seconds', 'behind', 'the', '$UNK$', '.']	2	4.516129032258065	['$UNK$', '$UNK$', '$UNK$', '$UNK$', 'new', 'zealand']	0	5.0	19.35483870967742	0	0	1	1	0	0	0	0	25
706	11	['$UNK$', '$UNK$', '(', '$UNK$', ')', 'snapped', 'a', '$UNK$', '$UNK$', '$UNK$', '.']	1	3.727272727272727	['$UNK$', '$UNK$']	0	5.0	18.181818181818183	0	0	0	0	0	0	0	0	9
707	5	['atlanta', '$NUM$', '$NUM$', '$UNK$', '-']	0	4.6	['atlanta']	0	7.0	20.0	0	0	0	0	1	0	0	0	4
708	10	['--', 'john', '$UNK$', ',', '$UNK$', 'newsroom', ',', '$UNK$', '$NUM$', '$NUM$']	0	4.1	['john', '$UNK$', '$UNK$', 'newsroom']	0	5.5	40.0	1	0	0	0	0	1	0	0	6
709	3	"['men', ""'s"", 'singles']"	0	4.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	3
710	5	['$UNK$', '$NUM$', 'austria', '$UNK$', '$NUM$']	1	5.4	['$UNK$', 'austria', '$UNK$']	1	5.666666666666667	60.0	0	0	0	0	1	0	0	0	2
711	44	"['""', 'our', 'concern', 'is', 'to', 'get', 'out', 'there', 'and', '$UNK$', '$UNK$', 'cricket', ',', '""', '$UNK$', '$UNK$', 'captain', '$UNK$', '$UNK$', 'told', 'a', 'news', '$UNK$', 'on', 'the', '$UNK$', 'of', 'a', '$UNK$', 'match', 'between', 'the', 'world', 'cup', '$UNK$', 'and', 'a', 'world', '$UNK$', 'team', 'scheduled', 'for', 'saturday', '.']"	3	3.9545454545454546	['$UNK$', '$UNK$', '$UNK$', '$UNK$', 'world', 'cup', 'world', '$UNK$']	0	4.75	18.181818181818183	0	0	0	0	1	0	1	1	36
712	6	['rating', ':', '$UNK$', '/', '$UNK$', '$NUM$']	0	3.8333333333333335	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	6
713	12	['the', 'only', 'other', '$UNK$', 'is', 'in', 'the', 'russian', '$UNK$', 'of', '$UNK$', '.']	0	3.6666666666666665	['russian', '$UNK$']	0	6.0	16.666666666666664	0	0	0	0	0	0	1	0	10
714	6	['$UNK$', '$UNK$', 'win', '$UNK$', 'on', '$UNK$']	0	4.166666666666667	['$UNK$', '$UNK$']	0	5.0	33.33333333333333	0	0	0	0	0	0	0	0	4
715	10	['--', '$UNK$', '$UNK$', ',', 'amsterdam', 'newsroom', '$UNK$', '$NUM$', '$NUM$', '$NUM$']	1	5.0	['$UNK$', '$UNK$', 'amsterdam', 'newsroom']	1	6.75	40.0	0	0	0	0	1	1	0	0	6
716	3	['attendance', ':', '$UNK$']	0	5.333333333333333	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	3
717	13	['$UNK$', ':', 'england', '$NUM$', '(', '$UNK$', '$UNK$', '$NUM$', ',', '$UNK$', '$UNK$', '$NUM$', '.']	0	3.923076923076923	['england', '$UNK$', '$UNK$', '$UNK$', '$UNK$']	0	5.4	38.46153846153847	0	0	1	0	0	0	0	0	8
718	8	['2.', '$UNK$', '$UNK$', '(', 'france', ')', '$UNK$', '$UNK$']	0	3.75	['$UNK$', '$UNK$', 'france', '$UNK$']	0	5.25	50.0	0	0	1	0	0	0	0	0	4
719	2	['brussels', '$UNK$']	1	6.5	['brussels']	1	8.0	50.0	0	0	1	0	0	0	0	0	1
720	28	"['""', 'there', 'is', 'a', '$UNK$', 'of', '$UNK$', 'that', 'can', '$UNK$', ',', '""', '$UNK$', 'said', 'about', 'her', 'early', '$UNK$', '$UNK$', 'to', 'tennis', 'on', 'the', '$UNK$', 'at', '$UNK$', '$UNK$', '.']"	1	3.5	['$UNK$', '$UNK$', '$UNK$']	0	5.0	10.714285714285714	0	0	0	0	0	0	0	0	25
721	2	['glamorgan', '.']	1	5.0	['glamorgan']	1	9.0	50.0	0	0	0	0	1	0	0	0	1
722	5	['r.', '$UNK$', 'b', '$UNK$', '$NUM$']	1	3.6	['r.', '$UNK$', '$UNK$']	1	4.0	60.0	1	0	0	0	0	0	0	0	2
723	18	['the', 'one-day', 'match', 'between', '$UNK$', '$UNK$', 'and', 'a', 'world', '$UNK$', 'was', '$UNK$', 'on', 'saturday', 'because', 'of', 'rain', '.']	1	4.333333333333333	['$UNK$', '$UNK$', 'world', '$UNK$']	0	5.0	22.22222222222222	0	0	0	0	1	0	0	0	14
724	21	['$UNK$', 'said', 'the', 'market', '$UNK$', 'to', 'be', '$UNK$', 'a', '$UNK$', 'and', 'would', '$UNK$', 'for', 'more', 'political', '$UNK$', 'to', 'provide', '$UNK$', '.']	1	4.142857142857143	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	21
725	32	['brazil', 'is', 'likely', 'to', '$UNK$', '$UNK$', '$UNK$', 'state', 'bank', '$UNK$', 'into', 'a', '$UNK$', 'bank', 'in', 'a', '$UNK$', 'step', 'to', '$UNK$', ',', 'according', 'to', '$UNK$', 'government', '$UNK$', ',', '$UNK$', '$UNK$', 'daily', 'said', '.']	3	4.09375	['brazil', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$']	0	5.166666666666667	18.75	0	0	1	0	0	0	0	0	26
726	9	['(', 'in', '$UNK$', ',', '$UNK$', 'per', '$UNK$', '$UNK$', ')']	0	3.111111111111111	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	9
727	12	['$UNK$', '$UNK$', 'said', 'the', '$UNK$', '$UNK$', 'down', 'during', 'a', 'rain', '$UNK$', '.']	1	4.0	['$UNK$', '$UNK$']	0	5.0	16.666666666666664	0	0	0	0	0	0	0	0	10
728	15	['$NUM$', '$UNK$', '$UNK$', '$UNK$', '(', 'spain', ')', '$NUM$', '$NUM$', ',', '$UNK$', '$UNK$', '$NUM$', '$NUM$', ',']	0	3.933333333333333	['$UNK$', '$UNK$', '$UNK$', 'spain', '$UNK$', '$UNK$']	0	5.0	40.0	0	0	1	0	0	0	0	0	9
729	2	['$UNK$', '$UNK$']	0	5.0	['$UNK$']	0	5.0	50.0	0	0	0	0	0	0	0	0	1
730	6	['--', 'u.s.', 'municipal', '$UNK$', ',', '$UNK$']	0	4.333333333333333	['u.s.', 'municipal', '$UNK$']	0	6.0	50.0	0	0	0	0	1	1	0	0	3
731	12	['third', 'and', 'final', '$UNK$', 'between', 'england', 'and', 'pakistan', 'at', 'the', '$UNK$', 'on']	0	4.583333333333333	['england', 'pakistan', '$UNK$']	0	6.666666666666667	25.0	0	0	2	0	0	0	0	0	9
732	34	['but', 'gunmen', 'of', 'the', 'left', 'and', '$UNK$', 'have', 'killed', 'with', 'impunity', 'across', '$UNK$', 'for', 'years', ',', 'and', 'there', 'were', '$UNK$', '$UNK$', 'that', 'the', '$UNK$', '$UNK$', 'was', 'the', 'work', 'of', 'a', '$UNK$', '$UNK$', 'group', '.']	3	4.0	['$UNK$']	0	5.0	2.941176470588235	0	0	0	0	0	0	0	0	33
733	22	['the', 'united', 'states', 'on', 'tuesday', '$UNK$', 'a', 'deal', 'aimed', 'at', '$UNK$', 'a', '$UNK$', '$UNK$', 'from', 'the', '$UNK$', '$UNK$', 'capital', ',', '$UNK$', '.']	2	4.0	['united', 'states', '$UNK$', '$UNK$']	0	5.5	18.181818181818183	0	0	1	1	0	0	0	0	18
734	4	['(', '$UNK$', ')', '6-3']	1	2.5	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	4
735	4	"['$UNK$', ""'"", 'championship', ':']"	0	4.75	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	4
736	2	['$UNK$', '$UNK$']	0	5.0	['$UNK$', '$UNK$']	0	5.0	100.0	0	0	0	0	0	0	0	0	0
737	18	['san', '$UNK$', '$UNK$', 'is', 'a', 'major', '$UNK$', 'of', '$UNK$', 'systems', 'and', '$UNK$', '$UNK$', 'to', 'the', '$UNK$', 'industry', '.']	1	4.0	['san', '$UNK$', '$UNK$']	0	4.333333333333333	16.666666666666664	0	0	0	0	0	0	1	0	15
738	36	"['a', 'new', 'u.n.', '$UNK$', '$UNK$', 'has', '$UNK$', 'in', '$UNK$', 'to', 'take', 'up', 'the', '$UNK$', 'of', '$UNK$', '$UNK$', 'goods', '$UNK$', 'and', 'to', 'face', 'iraq', ""'s"", '$UNK$', 'opposition', 'over', 'the', 'number', 'of', 'international', '$UNK$', 'to', 'be', 'involved', '.']"	5	4.083333333333333	['u.n.', '$UNK$', 'iraq']	1	4.333333333333333	8.333333333333332	0	0	1	0	1	0	0	0	33
739	23	['the', 'republican', 'party', ',', '$UNK$', '$UNK$', 'calls', 'for', '$UNK$', 'all', '$UNK$', '$UNK$', ',', '$UNK$', 'a', '$UNK$', '$UNK$', 'this', 'year', 'when', '$UNK$', 'gov', '.']	3	4.043478260869565	['republican', 'party', '$UNK$']	1	6.666666666666667	13.043478260869565	0	0	0	0	1	1	0	0	20
740	9	['$UNK$', '$UNK$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$']	0	5.0	['$UNK$', '$UNK$']	0	5.0	22.22222222222222	0	0	0	0	0	0	0	0	7
741	40	['$UNK$', '$UNK$', 'on', 'thursday', 'to', '$UNK$', 'down', 'a', 'fire', '$UNK$', '$UNK$', 'on', 'a', 'u.s.', '$UNK$', '$UNK$', 'this', 'week', ',', 'saying', 'it', 'was', 'being', '$UNK$', 'as', 'a', '$UNK$', '$UNK$', 'than', 'a', 'political', '$UNK$', ',', 'the', 'official', '$UNK$', 'news', 'agency', 'said', '.']	2	3.925	['$UNK$', 'u.s.', '$UNK$']	0	4.666666666666667	7.5	0	0	1	0	0	0	0	0	37
742	21	"['""', 'i', '$UNK$', 'known', '$UNK$', 'since', 'he', 'was', '$NUM$', 'years', 'old', 'and', 'he', 'showed', 'in', 'england', 'how', 'he', 'has', '$UNK$', '.']"	2	3.5238095238095237	['$UNK$', 'england']	0	6.0	9.523809523809524	0	0	1	0	0	0	0	0	19
743	2	['central', 'division']	0	7.5	['central', 'division']	0	7.5	100.0	0	0	0	0	0	0	1	1	0
744	10	['$UNK$', 'of', 'wickets', ':', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '.']	1	4.1	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	10
745	17	['haga', '$UNK$', 'was', 'the', '$UNK$', '$UNK$', '$UNK$', 'third', 'ahead', 'of', '$UNK$', 'with', '$UNK$', 'in', '$UNK$', '$UNK$', '.']	1	4.0588235294117645	['haga', '$UNK$', '$UNK$']	1	4.666666666666667	17.647058823529413	1	0	0	0	0	0	0	0	14
746	22	"['""', 'he', ""'s"", 'a', '$UNK$', 'and', 'a', '$UNK$', ',', 'but', 'he', '$UNK$', 'the', '$UNK$', 'between', 'a', '$UNK$', '$UNK$', 'and', 'an', '$UNK$', '.']"	0	3.090909090909091	['$UNK$', '$UNK$']	0	5.0	9.090909090909092	0	0	0	0	0	0	0	0	20
747	7	['$UNK$', '$UNK$', '$UNK$', '(', '$UNK$', ')', '$UNK$']	0	3.857142857142857	['$UNK$', '$UNK$', '$UNK$']	0	5.0	42.857142857142854	0	0	0	0	0	0	0	0	4
748	5	['summaries', 'of', 'french', 'first', 'division']	1	6.0	['french']	0	6.0	20.0	0	0	0	0	0	0	1	0	4
749	7	['$UNK$', 'inflation', '$UNK$', '$UNK$', '$UNK$', '-', '-']	1	4.428571428571429	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	7
750	2	['$UNK$', '$UNK$']	0	5.0	['$UNK$']	0	5.0	50.0	0	0	0	0	0	0	0	0	1
751	9	['$UNK$', '$UNK$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$']	0	5.0	['$UNK$', '$UNK$']	0	5.0	22.22222222222222	0	0	0	0	0	0	0	0	7
752	7	['$UNK$', 'gets', '$NUM$', 'pct', 'of', '$UNK$', '.']	1	3.5714285714285716	['$UNK$', '$UNK$']	0	5.0	28.57142857142857	0	0	0	0	0	0	0	0	5
753	34	"['""', 'we', '$UNK$', 'the', 'way', 'the', 'government', 'is', '$UNK$', 'with', 'the', '$UNK$', ',', '""', '$UNK$', '$UNK$', ',', '$UNK$', 'trade', 'union', 'secretary', 'general', 'and', 'member', 'of', '$UNK$', 'opposition', 'party', '$UNK$', 'cause', ',', 'told', 'reporters', '.']"	6	4.294117647058823	['$UNK$', '$UNK$', '$UNK$', '$UNK$', 'cause']	1	5.0	14.705882352941178	0	0	0	0	0	1	0	0	29
754	10	['-', 'new', 'orders', 'received', '(', '$UNK$', ')', '$UNK$', '$UNK$', '$UNK$']	1	4.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	10
755	43	"['$UNK$', ',', 'who', '$UNK$', 'from', '$UNK$', 'cricket', 'after', 'the', '$UNK$', 'tour', 'of', 'australia', 'but', 'is', 'now', 'an', 'england', '$UNK$', ',', 'is', 'seventh', 'in', 'this', '$UNK$', ""'s"", '$UNK$', '$UNK$', 'with', '$UNK$', 'runs', 'at', '$UNK$', ',', 'having', 'hit', 'five', '$UNK$', 'and', 'one', 'double', '$UNK$', '.']"	5	3.953488372093023	['$UNK$', 'australia', 'england']	0	7.0	6.976744186046512	0	0	2	0	0	0	0	0	40
756	2	['$UNK$', '$UNK$']	0	5.0	['$UNK$']	0	5.0	50.0	0	0	0	0	0	0	0	0	1
757	3	['$UNK$', 'v', '$UNK$']	1	3.6666666666666665	['$UNK$', '$UNK$']	0	5.0	66.66666666666666	0	0	0	0	0	0	0	0	1
758	17	['he', '$UNK$', 'said', 'the', 'united', 'nations', 'should', 'draw', 'up', '$UNK$', '$UNK$', 'for', 'a', '$UNK$', '$UNK$', '$UNK$', '.']	1	4.0588235294117645	['united', 'nations']	0	6.5	11.76470588235294	0	0	0	0	1	1	0	0	15
759	25	['clinton', 'was', 'to', '$UNK$', 'his', '$UNK$', '$UNK$', 'at', 'the', 'final', '$UNK$', 'of', 'the', 'democratic', '$UNK$', 'opening', 'at', '$NUM$', 'p.m.', '$UNK$', '(', '$UNK$', 'gmt', ')', '.']	3	3.96	['clinton', 'democratic', '$UNK$', 'gmt']	1	6.25	16.0	1	0	0	0	0	0	2	0	21
760	26	['in', 'the', '$UNK$', 'state', 'budget', ',', '$UNK$', 'in', '$UNK$', ',', '$UNK$', 'were', '$UNK$', 'at', 'around', '$UNK$', 'trillion', 'lei', 'and', '$UNK$', '$UNK$', 'trillion', 'lei', 'for', '$NUM$', '.']	4	4.076923076923077	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	26
761	12	"['there', ""'s"", 'no', '$UNK$', 'it', ""'s"", 'a', 'big', 'issue', 'now', '.', '""']"	3	2.6666666666666665	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	12
762	7	['cricket', '-', '$UNK$', '$UNK$', 'championship', '$UNK$', '.']	0	5.142857142857143	['$UNK$', '$UNK$', 'championship']	0	7.333333333333333	42.857142857142854	0	0	0	0	0	0	0	1	4
763	44	['the', '$UNK$', 'said', '$UNK$', 'had', '$UNK$', 'to', 'him', 'in', 'a', '$UNK$', 'and', '$UNK$', 'him', 'to', 'return', 'the', 'head', ',', 'said', 'to', 'have', 'been', 'carried', 'off', 'as', 'a', '$UNK$', '$UNK$', 'by', 'the', 'officer', 'who', 'shot', 'and', '$UNK$', '$UNK$', '$UNK$', 'after', 'a', 'battle', 'in', '$NUM$', '.']	4	3.6136363636363638	['$UNK$']	0	5.0	2.272727272727273	0	0	0	0	0	0	0	0	43
764	29	['however', ',', 'french', 'stocks', '$UNK$', 'opening', '$UNK$', 'to', 'more', 'than', 'one', 'percent', 'in', 'morning', '$UNK$', ',', '$UNK$', 'through', 'the', '$NUM$', 'point', '$UNK$', 'level', 'on', 'the', 'main', '$UNK$', 'index', '.']	4	4.379310344827586	['french', '$UNK$']	0	5.5	6.896551724137931	0	0	0	0	0	0	1	0	27
765	9	['$UNK$', '$UNK$', '$UNK$', 'sept', '$NUM$', 'for', '$UNK$', '$UNK$', '.']	1	4.222222222222222	['$UNK$']	0	5.0	11.11111111111111	0	0	0	0	0	0	0	0	8
766	31	"['under', '$UNK$', ""'s"", '$UNK$', ',', 'australia', 'were', '$UNK$', 'from', 'the', '$UNK$', 'world', 'group', 'last', 'year', ',', 'the', 'first', 'time', 'the', '$UNK$', '$UNK$', 'cup', '$UNK$', 'had', '$UNK$', 'from', 'the', 'top', '$UNK$', '.']"	1	4.0	['$UNK$', 'australia', '$UNK$', 'cup']	0	5.5	12.903225806451612	0	0	1	0	0	0	0	1	27
767	39	"['in', 'boston', ',', 'former', '$UNK$', '$UNK$', '$UNK$', ""'s"", 'first', 'career', '$UNK$', 'slam', 'in', 'the', 'sixth', 'inning', 'off', '$UNK$', '$UNK$', 'johnson', '$UNK$', 'the', 'boston', 'red', 'sox', 'to', 'their', '$UNK$', 'win', 'in', 'six', 'games', ',', 'a', '$UNK$', 'victory', 'over', 'seattle', '.']"	8	4.076923076923077	['boston', '$UNK$', '$UNK$', '$UNK$', '$UNK$', 'johnson', 'boston', 'red', 'sox', 'seattle']	4	5.2	25.64102564102564	0	1	2	0	1	2	0	0	29
768	14	['$UNK$', '$UNK$', '(', '$UNK$', ')', '$NUM$', '$NUM$', ',', 'jeff', '$UNK$', '$NUM$', '$NUM$', ',', '$UNK$']	1	3.7857142857142856	['$UNK$', '$UNK$', '$UNK$', 'jeff', '$UNK$', '$UNK$']	1	4.833333333333333	42.857142857142854	1	0	0	0	0	0	0	0	8
769	5	['volendam', '$NUM$', '$UNK$', '$UNK$', '$NUM$']	1	5.6	['volendam', '$UNK$', '$UNK$']	1	6.0	60.0	0	0	0	0	1	0	0	0	2
770	25	['$UNK$', '$UNK$', '$UNK$', ',', '$NUM$', ',', 'and', '$UNK$', '$UNK$', ',', '$NUM$', ',', 'were', 'released', 'after', '$NUM$', 'days', 'after', 'a', '$', '$UNK$', '$UNK$', 'was', '$UNK$', '.']	1	3.76	['$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$']	0	5.0	20.0	0	0	0	0	0	0	0	0	20
771	34	"['""', 'at', 'the', '$UNK$', '$UNK$', 'was', 'only', 'a', 'dollar', ',', 'and', 'that', 'was', 'the', '$UNK$', ',', '""', 'said', 'one', '$UNK$', '$UNK$', ',', '$UNK$', 'that', 'the', 'atlanta', 'games', 'had', 'been', '$UNK$', 'for', 'price', '$UNK$', '.']"	0	3.5	['$UNK$', '$UNK$', 'atlanta', 'games']	0	5.5	11.76470588235294	0	0	0	0	0	0	1	1	30
772	10	['million', '$UNK$', 'world', 'series', 'of', 'golf', 'after', 'the', 'first', 'round']	1	4.7	['$UNK$', 'world', 'series', 'of', 'golf']	1	4.4	50.0	0	0	0	0	0	0	0	4	5
773	8	['final', '$UNK$', '(', 'cents', ')', '4.0', '$UNK$', '4.0']	3	3.5	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	8
774	26	['$UNK$', 'explained', 'that', 'the', 'cash', '$UNK$', '$UNK$', 'was', 'an', '$UNK$', 'that', 'central', '$UNK$', 'could', '$UNK$', 'to', '$UNK$', 'money', '$UNK$', 'by', '$UNK$', 'or', '$UNK$', 'the', '$UNK$', '.']	0	4.269230769230769	['$UNK$']	0	5.0	3.8461538461538463	0	0	0	0	0	0	0	0	25
775	35	['saying', 'he', 'needed', 'to', '$UNK$', 'up', 'legal', '$UNK$', '$UNK$', 'on', 'the', 'deal', '--', 'and', 'also', '$UNK$', 'his', 'back', 'against', '$UNK$', '$UNK$', '$UNK$', 'in', 'moscow', '--', 'he', '$UNK$', 'back', 'to', 'the', 'capital', '$UNK$', 'on', 'sunday', '.']	4	3.914285714285714	['moscow']	0	6.0	2.857142857142857	0	0	1	0	0	0	0	0	34
