	Length	Tokens	Unique Tokens	Avg Token Length	Entities	Unique Entities	Avg Entity Length	Density	B-PER	I-PER	B-LOC	I-LOC	B-ORG	I-ORG	B-MISC	I-MISC	O
207	7	['diego', 'borrego', '(', 'spain', ')', '$NUM$', '$NUM$']	1	4.142857142857143	['diego', 'borrego', 'spain']	1	5.666666666666667	42.857142857142854	1	1	1	0	0	0	0	0	4
208	5	['feyenoord', 'rotterdam', '$NUM$', 'volendam', '$NUM$']	3	7.2	['feyenoord', 'rotterdam', 'volendam']	3	8.666666666666666	60.0	0	0	0	0	2	1	0	0	2
209	31	"['russian', 'and', 'rebel', 'military', 'commanders', 'finally', 'met', 'in', 'chechnya', 'on', 'tuesday', 'for', 'delayed', 'talks', 'aimed', 'at', 'finalising', 'a', 'ceasefire', 'arranged', 'last', 'week', 'by', 'president', 'boris', 'yeltsin', ""'s"", 'envoy', 'alexander', 'lebed', '.']"	10	5.32258064516129	['russian', 'chechnya', 'boris', 'yeltsin', 'alexander', 'lebed']	2	6.833333333333333	19.35483870967742	2	2	1	0	0	0	1	0	25
210	33	"['""', 'the', 'united', 'states', 'reiterates', 'its', 'full', 'commitment', 'to', 'the', 'implementation', '""', 'of', 'the', 'accords', 'signed', 'by', 'the', 'two', 'countries', 'in', '$NUM$', 'and', '$NUM$', ',', 'said', 'the', 'statement', 'by', 'spokesman', 'glyn', 'davies', '.']"	6	4.606060606060606	['united', 'states', 'glyn', 'davies']	2	5.5	12.121212121212121	1	1	1	1	0	0	0	0	29
211	16	['fixed', 'business', 'and', 'farm', 'lending', 'rates', 'rates', 'were', 'left', 'unchanged', 'although', 'they', 'were', 'under', 'review', '.']	4	5.125	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	16
212	2	['brussels', '$UNK$']	1	6.5	['brussels']	1	8.0	50.0	0	0	1	0	0	0	0	0	1
213	27	"['each', 'soldier', ""'s"", 'file', 'is', 'a', 'gold', 'mine', 'of', 'information', ':', 'enlistment', 'papers', ',', 'muster', 'rolls', ',', 'medical', 'records', ',', 'discharge', 'certificates', ',', 'letters', 'and', 'photographs', '.']"	13	4.814814814814815	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	27
214	11	['standings', 'after', 'games', 'played', 'on', 'wednesday', '(', 'tabulate', 'under', 'won', ',']	0	4.909090909090909	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	11
215	9	['borussia', 'moenchengladbach', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$']	2	6.555555555555555	['borussia', 'moenchengladbach']	2	12.0	22.22222222222222	0	0	0	0	1	1	0	0	7
216	13	"['after', 'tuesday', ""'s"", 'matches', '(', 'tabulated', 'under', 'played', ',', 'won', ',', 'drawn', ',']"	0	4.076923076923077	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	13
217	8	['(', 'in', 'millions', 'of', 'marks', 'unless', 'stated', ')']	3	3.875	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	8
218	10	['government', 'budget', 'figures', 'relate', 'to', 'central', 'government', 'finances', 'only', '.']	2	6.1	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	10
219	5	['minnesota', '$NUM$', '$NUM$', '$UNK$', '$NUM$']	0	5.8	['minnesota']	0	9.0	20.0	0	0	0	0	1	0	0	0	4
220	11	['series', 'one-day', '(', '$NUM$', 'overs', ')', 'cricket', 'match', 'between', 'australia', 'and']	0	5.090909090909091	['series', 'australia']	0	7.5	18.181818181818183	0	0	1	0	0	0	1	0	9
221	5	['summary', 'of', 'dutch', 'first', 'division']	1	5.4	['dutch']	0	5.0	20.0	0	0	0	0	0	0	1	0	4
222	2	['beijing', '$UNK$']	1	6.0	['beijing']	1	7.0	50.0	0	0	1	0	0	0	0	0	1
223	19	['police', 'who', 'had', 'turned', 'out', 'in', 'force', 'all', 'around', 'the', 'government', 'quarter', 'fearing', 'violence', 'looked', 'on', 'in', 'amusement', '.']	3	4.842105263157895	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	19
224	24	['a', 'finance', 'ministry', 'official', 'explained', 'that', 'the', 'cheques', 'for', 'corporate', 'tax', 'payments', 'had', 'been', 'sucked', 'into', 'the', 'ventilation', 'system', ',', 'the', 'weekly', 'reported', '.']	7	5.25	['finance', 'ministry']	1	7.5	8.333333333333332	0	0	0	0	1	1	0	0	22
225	28	"['he', 'thanked', 'us', 'on', 'behalf', 'of', 'the', 'country', ',', 'which', 'is', 'really', 'nice', 'for', 'the', 'team', ',', 'and', 'i', 'understand', 'we', 'had', 'tremendous', 'support', 'at', 'home', '.', ""'""]"	7	3.7142857142857144	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	28
226	5	['fort', 'lauderdale', ',', 'fla.', '$UNK$']	3	4.8	['fort', 'lauderdale', 'fla.']	3	6.0	60.0	0	0	2	1	0	0	0	0	2
227	30	['but', 'atletico', 'struck', 'back', 'almost', 'immediately', 'through', 'new', 'signing', 'juan', 'eduardo', 'esnaider', 'and', 'then', 'serbian', 'set-piece', 'specialist', 'pantic', 'made', 'it', '3-1', 'with', 'a', 'superb', 'free-kick', 'in', 'the', '75th', 'minute', '.']	12	5.266666666666667	['atletico', 'juan', 'eduardo', 'esnaider', 'serbian', 'pantic']	4	6.666666666666667	20.0	2	2	0	0	1	0	1	0	24
228	7	['ob', '$NUM$', '$NUM$', '$NUM$', '.407', '$NUM$', '1/2']	3	4.142857142857143	['ob']	1	2.0	14.285714285714285	0	0	0	0	1	0	0	0	6
229	3	['2.', 'england', '8.61']	1	4.333333333333333	['england']	0	7.0	33.33333333333333	0	0	1	0	0	0	0	0	2
230	21	['lanusse', 'was', 'a', 'candidate', 'in', 'the', 'election', 'but', 'failed', 'to', 'defeat', 'his', 'old', '$UNK$', 'and', 'never', 'returned', 'to', 'public', 'office', '.']	4	4.380952380952381	['lanusse']	0	7.0	4.761904761904762	1	0	0	0	0	0	0	0	20
231	22	['eight', 'of', 'the', 'ten', 'sectoral', 'indices', 'rose', ',', 'with', 'the', 'banking', 'index', 'rising', 'the', 'most', ',', 'up', '14.4', 'points', 'to', '$UNK$', '.']	4	3.909090909090909	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	22
232	2	['belgrade', '$UNK$']	0	6.5	['belgrade']	0	8.0	50.0	0	0	1	0	0	0	0	0	1
233	10	['st', 'kilda', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '97.5', '$NUM$']	3	4.6	['st', 'kilda']	2	3.5	20.0	0	0	0	0	1	1	0	0	8
234	6	['fc', 'bohemians', '$NUM$', 'fc', '$UNK$', '$NUM$']	1	4.666666666666667	['fc', 'bohemians', 'fc', '$UNK$']	1	4.5	66.66666666666666	0	0	0	0	2	1	0	0	2
235	13	['in', 'four', 'days', ',', 'the', 'fire', 'destroyed', '20,000', 'acres', 'of', 'forest', 'land', '.']	6	3.923076923076923	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	13
236	4	['boston', '$NUM$', 'seattle', '$NUM$']	1	5.75	['boston', 'seattle']	1	6.5	50.0	0	0	0	0	2	0	0	0	2
237	13	['standings', '(', 'tabulate', 'under', 'played', ',', 'won', ',', 'drawn', ',', 'lost', ',', 'goals']	0	3.8461538461538463	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	13
238	10	"['women', ""'s"", 'world', 'points', 'race', 'championship', '(', '$UNK$', ')', ':']"	0	4.2	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	10
239	4	['cruzeiro', '$NUM$', 'flamengo', '$NUM$']	2	6.5	['cruzeiro', 'flamengo']	2	8.0	50.0	0	0	0	0	2	0	0	0	2
240	2	['central', 'division']	0	7.5	['central', 'division']	0	7.5	100.0	0	0	0	0	0	0	1	1	0
241	20	['the', 'following', 'montana', 'tax-exempt', 'municipal', 'bond', 'indices', 'were', 'compiled', 'by', 'piper', 'jaffray', 'inc', 'for', 'the', 'week', 'ending', 'august', '$NUM$', '.']	8	5.3	['montana', 'piper', 'jaffray', 'inc']	3	5.5	20.0	0	0	1	0	1	2	0	0	16
242	7	['3.', 'brian', 'wellman', '(', 'bermuda', ')', '17.05']	4	4.0	['brian', 'wellman', 'bermuda']	3	6.333333333333333	42.857142857142854	1	1	1	0	0	0	0	0	4
243	27	"['moscow', ""'s"", 'as', 'yet', 'undisclosed', 'proposals', 'on', 'chechnya', ""'s"", 'political', 'future', 'have', ',', 'meanwhile', ',', 'been', 'sent', 'back', 'to', 'do', 'the', 'rounds', 'of', 'various', 'government', 'departments', '.']"	8	4.851851851851852	['moscow', 'chechnya']	0	7.0	7.4074074074074066	0	0	2	0	0	0	0	0	25
244	7	['$UNK$', 'stephen', 'ames', '(', 'trinidad', ')', '$UNK$']	3	4.428571428571429	['stephen', 'ames', 'trinidad']	3	6.333333333333333	42.857142857142854	1	1	1	0	0	0	0	0	4
245	7	['pusan', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$']	1	5.0	['pusan']	1	5.0	14.285714285714285	0	0	0	0	1	0	0	0	6
246	14	['these', 'are', 'some', 'of', 'the', 'leading', 'stories', 'in', 'the', 'jordanian', 'press', 'on', 'sunday', '.']	3	4.214285714285714	['jordanian']	1	9.0	7.142857142857142	0	0	0	0	0	0	1	0	13
247	5	['(', 'end', 'first', 'round', ')']	1	3.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	5
248	7	['$UNK$', 'max', 'sciandri', '(', 'britain', ')', '$NUM$']	2	4.285714285714286	['max', 'sciandri', 'britain']	2	6.0	42.857142857142854	1	1	1	0	0	0	0	0	4
249	57	"['captain', 'firmin', '$UNK$', ',', 'spokesman', 'for', 'the', '$UNK$', 'rwandan', 'army', ',', 'told', 'reuters', 'in', 'kigali', 'that', '$NUM$', 'of', 'the', '$NUM$', 'refugees', 'handed', 'over', 'on', 'friday', 'from', 'the', 'zairean', 'town', 'of', 'goma', 'had', 'been', 'soldiers', 'in', 'the', 'former', 'hutu', 'army', 'which', 'fled', 'to', 'zaire', 'in', '$NUM$', 'after', 'being', 'defeated', 'by', 'tutsi', 'forces', 'in', 'rwanda', ""'s"", 'civil', 'war', '.']"	15	4.315789473684211	['firmin', '$UNK$', '$UNK$', 'rwandan', 'reuters', 'kigali', 'zairean', 'goma', 'hutu', 'zaire', 'tutsi', 'rwanda']	9	5.583333333333333	21.052631578947366	1	0	4	0	1	0	4	0	45
250	42	"['gencor', 'raised', 'attributable', 'earnings', 'to', '1,803', 'million', 'rand', 'from', '1,003', 'million', 'rand', 'previously', '-', 'in', 'dollar', 'terms', 'an', 'increase', 'to', '$', '$NUM$', 'million', 'from', '$', '$NUM$', 'million', '-', 'and', 'won', 'despite', 'the', 'group', ""'s"", 'impala', 'platinum', 'holdings', 'ltd', 'posting', 'dismal', 'results', '.']"	14	4.904761904761905	['gencor', 'impala', 'platinum', 'holdings', 'ltd']	4	6.2	11.904761904761903	0	0	0	0	2	3	0	0	37
251	3	['california', 'at', 'baltimore']	1	7.0	['california', 'baltimore']	1	9.5	66.66666666666666	0	0	1	0	1	0	0	0	1
252	2	['seoul', '$UNK$']	0	5.0	['seoul']	0	5.0	50.0	0	0	1	0	0	0	0	0	1
253	4	['ethiopia', '$NUM$', 'uganda', '$NUM$']	1	6.0	['ethiopia', 'uganda']	1	7.0	50.0	0	0	2	0	0	0	0	0	2
254	23	"['in', 'addition', 'to', 'disney', ',', 'americast', ""'s"", 'partners', 'are', 'phone', 'companies', 'ameritech', 'corp.', ',', 'bellsouth', 'corp.', ',', 'gte', 'corp.', 'and', 'sbc', 'communications', '.']"	9	4.956521739130435	['disney', 'americast', 'ameritech', 'corp.', 'bellsouth', 'corp.', 'gte', 'corp.', 'sbc', 'communications']	6	6.8	43.47826086956522	0	0	0	0	6	4	0	0	13
255	15	['ppi', '(', 'pct', ')', 'june', '+0.7', 'm', '/', '$UNK$', '/', 'yr', '(', 'may', '$UNK$', ')']	5	2.4	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	15
256	30	"['russia', ""'s"", 'double', 'olympic', 'champion', 'svetlana', 'masterkova', 'smashed', 'her', 'second', 'world', 'record', 'in', 'just', '$NUM$', 'days', 'on', 'friday', 'when', 'she', 'bettered', 'the', 'mark', 'for', 'the', 'women', ""'s"", '1,000', 'metres', '.']"	5	4.8	['russia', 'olympic', 'svetlana', 'masterkova']	2	7.75	13.333333333333334	1	1	1	0	0	0	1	0	26
257	31	['zeneca', 'group', 'plc', ',', 'which', 'will', 'market', '$UNK$', ',', 'was', 'named', 'in', 'the', 'lawsuit', 'with', 'f.h.', 'faulding', '&', 'co', ',', 'the', 'majority', 'shareholder', 'of', 'faulding', 'inc', ',', 'the', 'company', 'said', '.']	5	4.096774193548387	['zeneca', 'group', 'plc', '$UNK$', 'f.h.', 'faulding', '&', 'co', 'faulding', 'inc']	3	4.5	32.25806451612903	0	0	0	0	3	6	0	0	21
258	7	['$UNK$', 'erik', 'zabel', '(', 'germany', ')', 'telekom']	2	4.285714285714286	['erik', 'zabel', 'germany', 'telekom']	2	5.75	57.14285714285714	1	1	1	0	1	0	0	0	3
259	28	['authorities', 'in', 'kassala', 'said', 'opposition', 'forces', 'based', 'in', 'eritrea', 'have', 'been', 'laying', 'landmines', 'and', 'stealing', 'vehicles', 'and', 'other', 'goods', 'to', 'smuggle', 'them', 'across', 'the', 'border', 'into', 'eritrea', '.']	6	5.321428571428571	['kassala', 'eritrea', 'eritrea']	1	7.0	10.714285714285714	0	0	3	0	0	0	0	0	25
260	35	"['touchstone', 'software', 'corp.', 'had', 'to', 'pay', '$', '1.3', 'million', 'in', 'cash', 'and', 'stock', 'to', 'settle', 'a', 'shareholders', 'lawsuit', 'brought', 'after', 'the', 'company', ""'s"", 'sales', 'failed', 'to', 'meet', 'expectations', 'tied', 'to', 'the', 'windows', '$NUM$', 'launch', '.']"	8	4.714285714285714	['touchstone', 'software', 'corp.', 'windows', '$NUM$']	1	7.0	14.285714285714285	0	0	0	0	1	2	1	0	30
261	32	['dutroux', 'was', 'charged', 'a', 'week', 'ago', 'after', 'police', 'rescued', 'two', 'young', 'girls', 'from', 'a', 'concrete', 'dungeon', 'in', 'the', 'basement', 'of', 'one', 'of', 'the', 'six', 'houses', 'he', 'owns', 'in', 'and', 'around', 'charleroi', '.']	10	4.21875	['dutroux', 'charleroi']	1	8.0	6.25	1	0	1	0	0	0	0	0	30
262	12	['baseball', 'games', 'played', 'on', 'thursday', '(', 'home', 'team', 'in', 'caps', ')', ':']	2	3.8333333333333335	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	12
263	8	['--', '$UNK$', '$UNK$', ',', 'zagreb', 'newsroom', ',', '$UNK$']	1	4.125	['$UNK$', '$UNK$', 'zagreb', 'newsroom']	1	6.0	50.0	0	0	0	0	1	1	0	0	4
264	5	['crvena', 'zvezda', '$NUM$', 'proleter', '$NUM$']	3	6.0	['crvena', 'zvezda', 'proleter']	3	6.666666666666667	60.0	0	0	0	0	2	1	0	0	2
265	5	['aamir', 'sohail', 'not', 'out', '$NUM$']	2	4.4	['aamir', 'sohail']	2	5.5	40.0	1	1	0	0	0	0	0	0	3
266	6	['-', '$NUM$', 'tim', 'herron', 'through', '$NUM$']	2	4.5	['tim', 'herron']	2	4.5	33.33333333333333	1	1	0	0	0	0	0	0	4
267	8	['ukraine', 'hails', 'peace', 'as', 'marks', 'five-year', 'independence', '.']	4	5.75	['ukraine']	1	7.0	12.5	0	0	1	0	0	0	0	0	7
268	17	['the', 'financial', '$UNK$', 'exchange', 'index', 'of', '$NUM$', 'leading', 'british', 'shares', 'ended', '1.8', 'points', 'lower', 'at', '$UNK$', '.']	1	4.9411764705882355	['financial', '$UNK$', 'exchange', 'british']	0	7.25	23.52941176470588	0	0	0	0	0	0	2	1	13
269	5	['summaries', 'of', 'french', 'first', 'division']	1	6.0	['french']	0	6.0	20.0	0	0	0	0	0	0	1	0	4
270	27	['the', 'slovak', 'police', 'are', 'also', 'investigating', 'visits', 'by', 'about', '$NUM$', 'slovak', 'women', ',', 'aged', '$NUM$', 'to', '$NUM$', ',', 'to', 'belgium', ',', 'at', 'the', 'invitation', 'of', 'dutroux', '.']	3	4.333333333333333	['slovak', 'slovak', 'belgium', 'dutroux']	0	6.5	14.814814814814813	1	0	1	0	0	0	2	0	23
271	7	['5.', 'peter', '$UNK$', '(', 'belgium', ')', 'ktm']	2	3.4285714285714284	['peter', '$UNK$', 'belgium', 'ktm']	1	5.0	57.14285714285714	1	0	1	0	1	0	0	0	3
272	2	['team', ':']	0	2.5	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	2
273	2	['scorers', ':']	1	4.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	2
274	13	['amr', 'shabana', '(', 'egypt', ')', 'beat', 'john', 'white', '(', 'australia', ')', '10-15', '15-9']	4	3.8461538461538463	['amr', 'shabana', 'egypt', 'john', 'white', 'australia']	2	5.5	46.15384615384615	2	2	2	0	0	0	0	0	7
275	2	['peter', 'laca']	1	4.5	['peter', 'laca']	1	4.5	100.0	1	1	0	0	0	0	0	0	0
276	2	['1-1', '.']	1	2.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	2
277	20	['first', 'union', 'said', 'it', 'has', 'discontinued', 'cpi', 'as', 'an', 'element', 'of', 'its', 'motor', 'vehicle', 'or', 'boat', 'installment', 'loan', 'contracts', '.']	9	4.65	['first', 'union', 'cpi']	2	4.333333333333333	15.0	0	0	0	0	1	1	1	0	17
278	12	"['""', 'these', 'are', 'not', 'like', 'missing', 'window', 'panes', 'or', 'broken', 'desks', '.']"	6	4.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	12
279	5	['kansas', 'city', ',', 'mo', '.']	1	2.8	['kansas', 'city', 'mo']	1	4.0	60.0	0	0	2	1	0	0	0	0	2
280	8	['partizan', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$']	1	5.375	['partizan']	1	8.0	12.5	0	0	0	0	1	0	0	0	7
281	23	"['results', 'of', 'wednesday', ""'s"", 'matches', 'in', 'the', 'u.s.', 'open', 'tennis', 'championships', 'at', 'the', 'national', 'tennis', 'centre', '(', 'prefix', 'number', 'denotes', 'seeding', ')', ':']"	5	4.913043478260869	['u.s.', 'open', 'tennis', 'championships', 'national', 'tennis', 'centre']	2	6.714285714285714	30.434782608695656	0	0	1	2	0	0	1	3	16
282	17	['sakai', 'officials', 'agreed', 'with', 'the', 'assessment', ',', 'but', 'said', 'it', 'was', 'too', 'early', 'to', 'feel', 'relieved', '.']	3	4.294117647058823	['sakai']	0	5.0	5.88235294117647	0	0	1	0	0	0	0	0	16
283	25	['sprague', ',', 'manitoba', ',', 'on', 'the', 'minnesota', 'border', 'was', 'the', 'cold', 'spot', 'of', 'the', 'prairies', 'monday', 'morning', 'at', '4.0', 'celsius', '(', '39.2', 'f', ')', '.']	8	3.88	['sprague', 'manitoba', 'minnesota', 'prairies', 'celsius', 'f']	5	6.666666666666667	24.0	0	0	4	0	0	0	2	0	19
284	11	['and', 'mika', 'hakkinen', 'of', 'finland', 'was', 'third', 'in', 'a', 'mclaren', '.']	4	3.909090909090909	['mika', 'hakkinen', 'finland', 'mclaren']	4	6.5	36.36363636363637	1	1	1	0	1	0	0	0	7
285	8	['ekeren', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$']	1	5.125	['ekeren']	1	6.0	12.5	0	0	0	0	1	0	0	0	7
286	2	['leonard', 'santorelli']	2	8.5	['leonard', 'santorelli']	2	8.5	100.0	1	1	0	0	0	0	0	0	0
287	11	['luke', 'jensen', 'and', 'murphy', 'jensen', '(', 'u.s.', ')', 'beat', 'alexander', 'volkov']	3	4.545454545454546	['luke', 'jensen', 'murphy', 'jensen', 'u.s.', 'alexander', 'volkov']	3	5.857142857142857	63.63636363636363	3	3	1	0	0	0	0	0	4
288	2	['bangkok', '$UNK$']	0	6.0	['bangkok']	0	7.0	50.0	0	0	1	0	0	0	0	0	1
289	2	['amsterdam', '$UNK$']	1	7.0	['amsterdam']	1	9.0	50.0	0	0	1	0	0	0	0	0	1
290	4	['zimbabwe', 'on', 'monday', ':']	0	4.25	['zimbabwe']	0	8.0	25.0	0	0	1	0	0	0	0	0	3
291	2	['london', '$UNK$']	0	5.5	['london']	0	6.0	50.0	0	0	1	0	0	0	0	0	1
292	16	"['""', 'sometimes', 'the', 'transportation', 'they', '(', 'the', 'tournament', ')', 'provide', 'gets', 'a', 'little', 'messed', 'up', '.']"	6	4.5625	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	16
293	4	['bogota', ',', 'colombia', '$UNK$']	2	5.0	['bogota', 'colombia']	2	7.0	50.0	0	0	2	0	0	0	0	0	2
294	11	['2-2', '(', 'halftime', '0-0', ')', 'in', 'a', 'friendly', 'soccer', 'international', 'on']	0	4.363636363636363	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	11
295	9	['lost', ',', 'winning', 'percentage', 'and', 'games', 'behind', ')', ':']	2	4.222222222222222	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	9
296	11	['the', 'new', 'law', 'was', 'introduced', 'with', 'much', 'fanfare', 'in', '$NUM$', '.']	3	4.090909090909091	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	11
297	32	"['japan', ""'s"", 'agriculture', 'ministry', 'also', 'announced', 'that', 'it', 'will', 'compile', 'hygiene', 'guidelines', 'based', 'on', 'u.s.', 'government', 'methods', 'of', 'checking', 'the', 'safety', 'of', 'farm', 'produce', 'to', 'prevent', 'another', 'outbreak', 'of', 'the', 'epidemic', '.']"	11	5.34375	['japan', 'agriculture', 'ministry', 'u.s.']	1	7.0	12.5	0	0	2	0	1	1	0	0	28
298	32	"['william', 'fox', 'broke', 'into', 'his', 'wife', ""'s"", 'home', 'on', 'tuesday', 'morning', ',', 'shooting', 'her', 'dead', 'and', 'wounding', 'his', '16-year-old', 'son', ',', 'his', 'son', ""'s"", 'girlfriend', 'and', 'a', 'neighbour', ',', 'police', 'said', '.']"	8	4.25	['william', 'fox']	2	5.0	6.25	1	1	0	0	0	0	0	0	30
299	16	"['$UNK$', 'and', 'other', 'church', 'leaders', 'are', 'regular', 'critics', 'of', 'the', 'government', ""'s"", 'free-market', 'economic', 'policy', '.']"	4	5.375	['$UNK$']	0	5.0	6.25	0	0	0	0	0	0	0	0	15
300	43	"['-', 'pakistan', ""'s"", 'muslim', 'commercial', 'bank', ',', 'vital', 'information', 'system', ',', 'and', 'duff', 'and', 'phelps', 'of', 'the', 'u.s.', 'are', 'likely', 'to', 'announce', 'a', 'strategic', 'alliance', 'with', 'bangladesh', ""'s"", 'only', 'credit', 'rating', 'company', '--', 'credit', 'rating', 'and', 'information', 'systems', 'ltd', '--', 'next', 'month', '.']"	9	4.790697674418604	['pakistan', 'muslim', 'commercial', 'bank', 'vital', 'information', 'system', 'duff', 'and', 'phelps', 'u.s.', 'bangladesh', 'credit', 'rating', 'and', 'information', 'systems', 'ltd']	6	6.277777777777778	41.86046511627907	0	0	3	0	4	11	0	0	25
301	21	['--', 'message', 'of', 'unity', 'from', 'the', 'conservative', 'new', 'democracy', 'party', 'as', 'former', 'prime', 'minister', 'constantine', 'mitsotakis', 'and', 'miltiadis', 'evert', 'shake', 'hands']	9	5.761904761904762	['new', 'democracy', 'constantine', 'mitsotakis', 'miltiadis', 'evert']	4	7.833333333333333	28.57142857142857	2	2	0	0	1	1	0	0	15
302	35	"['software', 'services', 'company', 'keane', 'inc', 'said', 'it', 'had', 'won', 'a', 'year', '$NUM$', 'compliance', 'contract', 'from', 'life', 'insurance', 'co', 'of', 'georgia', 'and', 'southland', 'life', 'insurance', 'co', ',', 'both', 'part', 'of', 'the', 'netherlands', ""'"", 'ing', 'group', '.']"	3	4.6	['keane', 'inc', 'life', 'insurance', 'co', 'of', 'georgia', 'southland', 'life', 'insurance', 'co', 'the', 'netherlands', 'ing', 'group']	2	5.2	42.857142857142854	0	0	1	1	4	9	0	0	20
303	29	['health', 'authorities', 'believe', 'school', 'lunches', 'were', 'the', 'source', 'of', 'the', 'food', 'poisoning', 'in', 'sakai', ',', 'but', 'researchers', 'have', 'been', 'unable', 'to', 'pinpoint', 'the', 'exact', 'source', 'of', 'the', 'infection', '.']	9	4.931034482758621	['sakai']	0	5.0	3.4482758620689653	0	0	1	0	0	0	0	0	28
304	2	['american', 'league']	0	7.0	['american', 'league']	0	7.0	100.0	0	0	0	0	0	0	1	1	0
305	8	['otelul', 'galati', '$NUM$', 'f.c.', 'arges', 'dacia', 'pitesti', '$NUM$']	6	5.375	['otelul', 'galati', 'f.c.', 'arges', 'dacia', 'pitesti']	6	5.5	75.0	0	0	0	0	2	4	0	0	2
306	2	['peter', 'blackburn']	1	7.0	['peter', 'blackburn']	1	7.0	100.0	1	1	0	0	0	0	0	0	0
307	20	['this', 'would', 'be', 'the', 'first', 'time', 'that', 'the', 'former', 'soviet', 'republic', 'has', 'had', 'to', 'call', 'together', 'an', 'electoral', 'college', '.']	6	4.45	['soviet']	1	6.0	5.0	0	0	0	0	0	0	1	0	19
308	23	"['wednesday', ""'s"", 'u.s.', 'open', 'draw', 'ceremony', 'revealed', 'that', 'both', 'title', 'holders', 'should', 'run', 'into', 'their', 'first', 'serious', 'opposition', 'in', 'the', 'third', 'round', '.']"	3	5.0	['u.s.', 'open']	0	4.0	8.695652173913043	0	0	0	0	0	0	1	1	21
309	37	"['misael', 'valerio', ',', 'head', 'of', 'border', 'police', 'at', 'the', 'security', 'ministry', ',', 'told', 'reporters', 'that', 'surveillance', 'of', 'the', 'country', ""'s"", 'northern', 'border', 'with', 'nicaragua', 'has', 'been', 'stepped', 'up', 'to', 'stop', 'the', 'kidnappers', 'from', 'fleeing', 'costa', 'rica', '.']"	9	4.864864864864865	['misael', 'valerio', 'security', 'ministry', 'nicaragua', 'costa', 'rica']	3	6.714285714285714	18.91891891891892	1	1	2	1	1	1	0	0	30
310	4	['tripoli', ',', 'lebanon', '$UNK$']	2	5.0	['tripoli', 'lebanon']	2	7.0	50.0	0	0	2	0	0	0	0	0	2
311	30	"['""', 'the', 'very', 'first', 'thing', 'we', 'thought', 'about', 'after', 'we', 'knew', 'we', 'would', 'be', 'promoted', 'was', 'the', 'game', 'against', 'betar', 'jerusalem', ',', '""', 'said', 'taibe', 'supporter', 'karem', 'haj', '$UNK$', '.']"	8	4.166666666666667	['betar', 'jerusalem', 'taibe', 'karem', 'haj', '$UNK$']	4	5.333333333333333	20.0	1	1	0	0	2	1	0	0	24
312	9	['+1', 'ernie', 'els', '(', 'south', 'africa', ')', 'through', '$NUM$']	3	3.888888888888889	['ernie', 'els', 'south', 'africa']	2	4.75	44.44444444444444	1	1	1	1	0	0	0	0	5
313	30	['dredging', 'group', 'koninklijke', 'boskalis', 'westminster', 'nv', 'said', 'on', 'friday', 'it', 'expected', 'higher', 'turnover', 'and', 'profits', 'for', 'the', 'second', 'half', 'of', '$NUM$', '(', 'corrects', 'from', 'the', 'full', 'year', '$NUM$', ')', '.']	7	4.833333333333333	['koninklijke', 'boskalis', 'westminster', 'nv']	4	8.0	13.333333333333334	0	0	0	0	1	3	0	0	26
314	6	['-', '$NUM$', 'john', 'cook', 'through', '$NUM$']	1	4.333333333333333	['john', 'cook']	1	4.0	33.33333333333333	1	1	0	0	0	0	0	0	4
315	21	['he', 'said', 'the', 'company', 'decided', 'to', 'sell', 'its', 'u.s.', 'investment', 'in', 'order', 'to', 'consolidate', 'investments', 'closer', 'to', 'its', 'administrative', 'base', '.']	8	5.095238095238095	['u.s.']	0	4.0	4.761904761904762	0	0	1	0	0	0	0	0	20
