	Length	Tokens	Unique Tokens	Avg Token Length	Entities	Unique Entities	Avg Entity Length	Density	B-COM	I-COM	B-BRAND	I-BRAND	B-DEV	I-DEV	O
161	48	['on', 'day', '$NUM$', ',', 'samples', 'were', 'submerged', 'in', '$UNK$', 'oct', 'compound', '(', '$UNK$', '$UNK$', ',', '$UNK$', ',', 'ca', ')', 'and', 'frozen', 'at', 'à', '$NUM$', '$UNK$', 'before', 'being', 'sectioned', 'at', '$NUM$', 'mm', 'on', 'a', 'microm', 'hm', '$NUM$', 'm', 'cryostat', '(', 'microm', 'international', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	7	3.875	['on', 'day', '$NUM$', ',', 'samples', 'were', 'submerged', 'in', '$UNK$', 'oct', 'compound', '(', '$UNK$', '$UNK$', ',', '$UNK$', ',', 'ca', ')', 'and', 'frozen', 'at', 'à', '$NUM$', '$UNK$', 'before', 'being', 'sectioned', 'at', '$NUM$', 'mm', 'on', 'a', 'microm', 'hm', '$NUM$', 'm', 'cryostat', '(', 'microm', 'international', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	7	3.875	100.0	1	2	1	4	0	0	30
162	22	['maleic', 'acid', '(', '$NUM$', '%', 'pure', ',', 'lot', '$NUM$', ')', 'was', 'purchased', 'from', '$UNK$', '$UNK$', 'gmbh', '(', '$UNK$', ',', 'germany', ')', '.']	1	3.5	['maleic', 'acid', '(', '$NUM$', '%', 'pure', ',', 'lot', '$NUM$', ')', 'was', 'purchased', 'from', '$UNK$', '$UNK$', 'gmbh', '(', '$UNK$', ',', 'germany', ')', '.']	1	3.5	100.0	0	1	0	0	0	0	16
163	51	['parenteral', 'nutrition', 'was', 'started', 'in', 'infants', 'b', '$NUM$', 'g', 'on', 'day', '$NUM$', 'with', 'aminoacids', ',', 'lipids', '(', '$UNK$', '$NUM$', '%', ',', 'intralipid', '$NUM$', '%', ',', '$UNK$', ',', '$UNK$', ',', 'germany', ')', 'trace', 'elements', 'and', 'vitamins', '(', '$UNK$', ',', '$UNK$', 'n', ',', '$UNK$', ',', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	7	3.823529411764706	['parenteral', 'nutrition', 'was', 'started', 'in', 'infants', 'b', '$NUM$', 'g', 'on', 'day', '$NUM$', 'with', 'aminoacids', ',', 'lipids', '(', '$UNK$', '$NUM$', '%', ',', 'intralipid', '$NUM$', '%', ',', '$UNK$', ',', '$UNK$', ',', 'germany', ')', 'trace', 'elements', 'and', 'vitamins', '(', '$UNK$', ',', '$UNK$', 'n', ',', '$UNK$', ',', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	7	3.823529411764706	100.0	0	1	1	3	0	0	34
164	29	['ketamine', 'hydrochloride', '(', 'ketalar', '$NUM$', 'mg/ml', ')', 'was', 'obtained', 'from', '$UNK$', '(', 'turkey', ')', ',', 'and', 'xylasine', 'hydrochloride', '(', 'rompun', ')', 'was', 'obtained', 'from', 'bayer', '(', 'turkey', ')', '.']	3	4.482758620689655	['ketamine', 'hydrochloride', '(', 'ketalar', '$NUM$', 'mg/ml', ')', 'was', 'obtained', 'from', '$UNK$', '(', 'turkey', ')', ',', 'and', 'xylasine', 'hydrochloride', '(', 'rompun', ')', 'was', 'obtained', 'from', 'bayer', '(', 'turkey', ')', '.']	3	4.482758620689655	100.0	1	0	2	0	0	0	24
165	29	['modified', 'diatomaceous', 'earth', 'solid-supported', 'liquid-liquid', 'extraction', '(', '$UNK$', ')', 'sorbent', 'material', '(', '$UNK$', '$UNK$', ',', 'bulk', 'material', ')', 'was', 'obtained', 'from', '$UNK$', 'ab', '(', '$UNK$', ',', 'sweden', ')', '.']	6	5.068965517241379	['modified', 'diatomaceous', 'earth', 'solid-supported', 'liquid-liquid', 'extraction', '(', '$UNK$', ')', 'sorbent', 'material', '(', '$UNK$', '$UNK$', ',', 'bulk', 'material', ')', 'was', 'obtained', 'from', '$UNK$', 'ab', '(', '$UNK$', ',', 'sweden', ')', '.']	6	5.068965517241379	100.0	0	1	0	0	0	0	23
166	36	['the', 'ability', 'of', 'the', 'fibroblasts', 'to', 'contract', 'the', 'floating', 'gels', 'was', 'determined', 'by', 'quantifying', 'the', 'area', 'of', 'the', 'gels', 'daily', 'using', 'an', '$UNK$', 'image', 'analyzer', '(', 'ge', 'healthcare', 'bio-science', 'ab', ',', '$UNK$', ',', 'sweden', ')', '.']	4	4.555555555555555	['the', 'ability', 'of', 'the', 'fibroblasts', 'to', 'contract', 'the', 'floating', 'gels', 'was', 'determined', 'by', 'quantifying', 'the', 'area', 'of', 'the', 'gels', 'daily', 'using', 'an', '$UNK$', 'image', '(', 'ge', 'healthcare', 'bio-science', 'ab', ',', '$UNK$', ',', 'sweden', ')', '.']	4	4.457142857142857	97.22222222222221	1	3	0	0	1	1	28
167	22	['the', 'applied', 'voltage', 'was', 'monitored', 'using', 'an', 'oscilloscope', '(', 'tds', '$NUM$', ',', '$UNK$', ',', 'uk', '$UNK$', ',', '$UNK$', ',', 'uk', ')', '.']	3	3.727272727272727	['the', 'applied', 'voltage', 'was', 'monitored', 'using', 'an', 'oscilloscope', '(', 'tds', '$NUM$', ',', '$UNK$', ',', 'uk', '$UNK$', ',', '$UNK$', ',', 'uk', ')', '.']	3	3.727272727272727	100.0	1	1	1	0	1	0	14
168	96	['husbandry', 'and', 'apparent', 'metabolisable', 'energy', 'determination', 'ross', '$NUM$', 'female', 'chickens', 'were', 'obtained', 'from', 'a', 'commercial', 'hatchery', '(', '$UNK$', 'ltd', ',', '$UNK$', ',', 'uk', ')', 'at', '1-d-old', 'and', 'were', 'placed', 'in', 'a', 'single', 'floor', 'pen', 'at', '$NUM$', 'c.', 'dna', 'was', 'extracted', 'by', 'the', 'method', 'of', '$UNK$', 'and', '$UNK$', '(', '$NUM$', ')', 'and', '16s', '$UNK$', 'gene', 'was', 'amplified', 'in', 'a', 'thermocycler', '(', 'techne', 'ltd', ',', 'cambridge', ',', 'uk', ')', 'using', 'the', 'primers', '$UNK$', '(', '$NUM$', '$NUM$', '$UNK$', '$NUM$', '$NUM$', ')', 'and', 'rd1', '(', '$NUM$', '$NUM$', '$UNK$', '$NUM$', '$NUM$', ')', 'designed', 'by', '$UNK$', 'et', 'al.', '(', '$NUM$', ')', '.']	11	4.15625	['husbandry', 'and', 'apparent', 'metabolisable', 'energy', 'determination', 'ross', '$NUM$', 'female', 'chickens', 'were', 'obtained', 'from', 'a', 'commercial', 'hatchery', '(', '$UNK$', 'ltd', ',', '$UNK$', ',', 'uk', ')', 'at', '1-d-old', 'and', 'were', 'placed', 'in', 'a', 'single', 'floor', 'pen', 'at', '$NUM$', 'c.', 'dna', 'was', 'extracted', 'by', 'the', 'method', 'of', '$UNK$', 'and', '$UNK$', '(', '$NUM$', ')', 'and', '16s', '$UNK$', 'gene', 'was', 'amplified', 'in', 'a', 'thermocycler', '(', 'techne', 'ltd', ',', 'cambridge', ',', 'uk', ')', 'using', 'the', 'primers', '$UNK$', '(', '$NUM$', '$NUM$', '$UNK$', '$NUM$', '$NUM$', ')', 'and', 'rd1', '(', '$NUM$', '$NUM$', '$UNK$', '$NUM$', '$NUM$', ')', 'designed', 'by', '$UNK$', 'et', 'al.', '(', '$NUM$', ')', '.']	11	4.15625	100.0	1	2	0	0	1	0	71
169	87	['materials', 'and', 'methods', 'chemicals', 'and', 'consumables', 'dichloromethane', '(', 'dcm', ';', '>', '$NUM$', '%', ')', ',', 'acetonitrile', '(', '$UNK$', ';', '>', '$NUM$', '%', ')', ',', 'isooctane', '(', '>', '$NUM$', '%', ')', ',', 'and', 'aqueous', 'hydrochloric', 'acid', '≥', '98.5', '%', ';', 'sum', 'of', 'enantiomers', '$UNK$', ',', '$UNK$', 'periodinane', '[', '1,1,1-tris', '(', 'acetyloxy', ')', '$UNK$', '-', '(', '1h', ')', '-', 'one', ',', '$NUM$', '%', '$UNK$', ',', 'and', 'd', '(', '+', ')', '-', 'glucose', '(', 'glucose', ';', '≥', '99.5', '%', ')', 'were', 'purchased', 'from', '$UNK$', '(', '$UNK$', ',', 'germany', ')', '.']	14	3.528735632183908	['materials', 'and', 'methods', 'chemicals', 'and', 'consumables', 'dichloromethane', '(', 'dcm', ';', '>', '$NUM$', '%', ')', ',', 'acetonitrile', '(', '$UNK$', ';', '>', '$NUM$', '%', ')', ',', 'isooctane', '(', '>', '$NUM$', '%', ')', ',', 'and', 'aqueous', 'hydrochloric', 'acid', '≥', '98.5', '%', ';', 'sum', 'of', 'enantiomers', '$UNK$', ',', '$UNK$', 'periodinane', '[', '1,1,1-tris', '(', 'acetyloxy', ')', '$UNK$', '-', '(', '1h', ')', '-', 'one', ',', '$NUM$', '%', '$UNK$', ',', 'and', 'd', '(', '+', ')', '-', 'glucose', '(', 'glucose', ';', '≥', '99.5', '%', ')', 'were', 'purchased', 'from', '$UNK$', '(', '$UNK$', ',', 'germany', ')', '.']	14	3.528735632183908	100.0	0	0	0	0	0	0	76
170	38	['the', 'grab', 'sampling', 'method', 'using', 'lucas', 'scintillation', 'cells', '(', '$NUM$', 'dm', '$NUM$', 'lucas', 'covered', 'by', '$UNK$', '(', 'ag', ')', ',', 'm', 'ev', '$UNK$', ',', 'hungary', ')', 'and', 'an', 'emi', 'photomultiplier', 'were', 'used', 'to', 'determine', 'the', 'radon', 'concentrations', '.']	8	4.421052631578948	['the', 'grab', 'sampling', 'method', 'using', 'lucas', '(', '$NUM$', 'dm', '$NUM$', 'lucas', 'covered', 'by', '$UNK$', '(', 'ag', ')', ',', 'm', 'ev', '$UNK$', ',', 'hungary', ')', 'and', 'an', 'emi', 'were', 'used', 'to', 'determine', 'the', 'radon', 'concentrations', '.']	7	3.857142857142857	92.10526315789474	1	1	0	0	2	3	27
171	22	['samples', 'were', 'dissolved', 'in', 'a', 'small', 'volume', 'of', 'hplc', 'grade', '$UNK$', '(', '70:30', ',', 'v/v', ')', '0.01', 'm', 'in', 'ammonium', 'acetate', '.']	2	3.8181818181818183	['samples', 'were', 'dissolved', 'in', 'a', 'small', 'volume', 'of', 'hplc', 'grade', '$UNK$', '(', '70:30', ',', 'v/v', ')', '0.01', 'm', 'in', 'ammonium', 'acetate', '.']	2	3.8181818181818183	100.0	0	0	0	0	0	0	21
172	8	['diagnostics', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	0	3.875	['diagnostics', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	0	3.875	100.0	0	2	0	0	0	0	5
173	28	"['pen-like', 'devices', '(', 'sniffin', ""'"", 'sticks', ';', '$UNK$', 'gmbh', ',', 'germany', ')', 'were', 'filled', 'with', '$NUM$', 'ml', 'of', 'each', 'diluted', 'solution', 'and', 'coded', 'with', 'a', 'three-digit', 'number', '.']"	5	4.357142857142857	"['pen-like', 'devices', '(', 'sniffin', ""'"", 'sticks', ';', '$UNK$', 'gmbh', ',', 'germany', ')', 'were', 'filled', 'with', '$NUM$', 'ml', 'of', 'each', 'diluted', 'solution', 'and', 'coded', 'with', 'a', 'three-digit', 'number', '.']"	5	4.357142857142857	100.0	0	1	2	1	0	0	22
174	41	['isolation', 'and', 'culture', 'of', '$UNK$', '$UNK$', 'were', 'prepared', 'by', 'culturing', 'bone', 'marrow', 'cells', 'obtained', 'from', 'the', 'femurs', 'and', 'tibia', 'of', 'mice', 'in', '$UNK$', '$NUM$', 'medium', 'in', 'the', 'presence', 'of', 'granulocyte', 'macrophage-colony', 'stimulating', 'factor', '(', 'gm-csf', ')', '(', '$NUM$', 'ng/ml', ')', '.']	7	4.951219512195122	['isolation', 'and', 'culture', 'of', '$UNK$', '$UNK$', 'were', 'prepared', 'by', 'culturing', 'bone', 'marrow', 'cells', 'obtained', 'from', 'the', 'femurs', 'and', 'tibia', 'of', 'mice', 'in', '$UNK$', '$NUM$', 'medium', 'in', 'the', 'presence', 'of', 'granulocyte', 'macrophage-colony', 'stimulating', 'factor', '(', 'gm-csf', ')', '(', '$NUM$', 'ng/ml', ')', '.']	7	4.951219512195122	100.0	0	0	0	0	0	0	36
175	36	['in', 'the', 'current', 'literature', ',', 'there', 'is', 'no', 'standard', 'definition', 'for', 'fixations', ',', 'which', 'have', 'been', 'defined', 'as', 'anywhere', 'between', '$NUM$', 'and', '$NUM$', 'ms', '(', 'for', 'discussion', ',', 'see', '$UNK$', 'et', 'al.', ',', '$NUM$', ')', '.']	4	4.194444444444445	['in', 'the', 'current', 'literature', ',', 'there', 'is', 'no', 'standard', 'definition', 'for', 'fixations', ',', 'which', 'have', 'been', 'defined', 'as', 'anywhere', 'between', '$NUM$', 'and', '$NUM$', 'ms', '(', 'for', 'discussion', ',', 'see', '$UNK$', 'et', 'al.', ',', '$NUM$', ')', '.']	4	4.194444444444445	100.0	0	0	0	0	0	0	32
176	30	['data', 'coding', 'visual', 'attention', 'to', 'the', 'video', 'during', 'the', 'learning', 'phase', 'and', 'the', 'recognition', 'memory', 'tests', 'was', 'analyzed', 'using', 'smi', '$UNK$', 'software', '(', 'sensomotoric', 'instruments', 'gmbh', ',', 'germany', ')', '.']	6	5.166666666666667	['data', 'coding', 'visual', 'attention', 'to', 'the', 'video', 'during', 'the', 'learning', 'phase', 'and', 'the', 'recognition', 'memory', 'tests', 'was', 'analyzed', 'using', 'smi', '$UNK$', 'software', '(', 'sensomotoric', 'instruments', 'gmbh', ',', 'germany', ')', '.']	6	5.166666666666667	100.0	1	2	1	1	0	0	24
177	16	['in', 'order', 'to', '$NUM$', 'avoid', 'bias', 'the', 'order', 'of', 'preparation', 'of', 'the', 'batches', 'was', 'random', '.']	3	4.125	['in', 'order', 'to', '$NUM$', 'avoid', 'bias', 'the', 'order', 'of', 'preparation', 'of', 'the', 'batches', 'was', 'random', '.']	3	4.125	100.0	0	0	0	0	0	0	15
178	27	['lysozyme', '(', 'roche', 'diagnostics', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'was', 'added', 'to', 'the', '$NUM$', 'μl', 'bacterial', 'suspensions', 'to', 'reach', 'a', 'final', 'concentration', 'of', '$NUM$', 'mg/ml', '.']	3	4.555555555555555	['lysozyme', '(', 'roche', 'diagnostics', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'was', 'added', 'to', 'the', '$NUM$', 'μl', 'bacterial', 'suspensions', 'to', 'reach', 'a', 'final', 'concentration', 'of', '$NUM$', 'mg/ml', '.']	3	4.555555555555555	100.0	1	2	0	0	0	0	21
179	41	['for', 'sequencing', ',', 'the', '3l', 'and', '4l', 'ceacam1', 'pcr', 'products', 'were', 'excised', 'from', 'the', 'agarose', 'gel', ',', 'purified', 'using', 'the', '$UNK$', 'gel', 'extraction', 'kit', '(', '$UNK$', ',', '$UNK$', 'international', 'ab', ',', 'stockholm', ',', 'sweden', ')', 'and', 'quantified', 'using', 'lambda', 'dna', '.']	3	4.414634146341464	['for', 'sequencing', ',', 'the', '3l', 'and', '4l', 'ceacam1', 'pcr', 'products', 'were', 'excised', 'from', 'the', 'agarose', 'gel', ',', 'purified', 'using', 'the', '$UNK$', 'gel', '(', '$UNK$', ',', '$UNK$', 'international', 'ab', ',', 'stockholm', ',', 'sweden', ')', 'and', 'quantified', 'using', 'lambda', 'dna', '.']	3	4.3076923076923075	95.1219512195122	1	2	0	0	1	2	32
180	38	['$NUM$', 'devices', 'for', 'automatic', '24-hour', 'recording', 'of', 'ambulatory', 'bp', '(', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'were', 'used', 'at', 'various', 'measurement', 'intervals', '(', 'every', '$NUM$', 'minutes', 'during', 'the', 'day', 'and', 'every', '$NUM$', 'minutes', 'at', 'night', ')', '.']	2	4.605263157894737	['$NUM$', 'devices', 'for', 'automatic', '24-hour', 'recording', 'of', 'ambulatory', 'bp', '(', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'were', 'used', 'at', 'various', 'measurement', 'intervals', '(', 'every', '$NUM$', 'minutes', 'during', 'the', 'day', 'and', 'every', '$NUM$', 'minutes', 'at', 'night', ')', '.']	2	4.605263157894737	100.0	0	1	0	0	0	0	32
181	11	['pca', 'was', 'conducted', 'for', 'the', 'entire', 'dataset', 'using', 'mean-centered', 'data', '.']	4	5.181818181818182	['pca', 'was', 'conducted', 'for', 'the', 'entire', 'dataset', 'using', 'mean-centered', 'data', '.']	4	5.181818181818182	100.0	0	0	0	0	0	0	11
182	33	['samples', 'were', 'transferred', 'into', 'two', 'low', 'mass', 'aluminum', 'planchettes', 'and', 'high', 'pressure', 'frozen', '(', 'engineering', 'office', 'm.', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'switzerland', ')', 'to', 'maintain', 'the', 'native', 'structure', 'of', 'the', 'gel', '.']	3	4.878787878787879	['samples', 'were', 'transferred', 'into', 'two', 'low', 'mass', 'aluminum', 'and', 'high', 'pressure', 'frozen', '(', 'engineering', 'office', 'm.', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'switzerland', ')', 'to', 'maintain', 'the', 'native', 'structure', 'of', 'the', 'gel', '.']	2	4.6875	96.96969696969697	1	3	0	0	1	1	25
183	25	['the', 'crystalline', 'status', 'was', 'determined', 'using', 'the', 'di', '$UNK$', 'scanning', 'calorimeter', '(', 'ta', '$NUM$', ',', '$UNK$', '$UNK$', 'gmbh', ',', '$UNK$', 'en', ',', 'germany', ')', '.']	6	4.32	['the', 'crystalline', 'status', 'was', 'determined', 'using', 'the', 'di', '(', 'ta', '$NUM$', ',', '$UNK$', '$UNK$', 'gmbh', ',', '$UNK$', 'en', ',', 'germany', ')', '.']	5	3.8181818181818183	88.0	0	1	1	0	1	3	15
184	43	"['reverse', 'transcriptase', 'pcr', 'analysis', 'of', 'mrna', 'levels', 'total', 'rna', 'was', 'extracted', 'from', 'normoxic', 'control', 'and', '$NUM$', 'h', 'ch', '$UNK$', 'cells', 'grown', 'in', '6-well', 'plates', 'using', 'the', '$UNK$', 'reagent', '(', 'biogenesis', '$UNK$', ',', '$UNK$', ',', 'uk', ')', 'according', 'to', 'the', 'manufacturer', ""'s"", 'instructions', '.']"	5	4.8604651162790695	"['reverse', 'transcriptase', 'pcr', 'analysis', 'of', 'mrna', 'levels', 'total', 'rna', 'was', 'extracted', 'from', 'normoxic', 'control', 'and', '$NUM$', 'h', 'ch', '$UNK$', 'cells', 'grown', 'in', '6-well', 'plates', 'using', 'the', '$UNK$', 'reagent', '(', 'biogenesis', '$UNK$', ',', '$UNK$', ',', 'uk', ')', 'according', 'to', 'the', 'manufacturer', ""'s"", 'instructions', '.']"	5	4.8604651162790695	100.0	1	0	0	0	0	0	37
185	15	['$NUM$', 'the', 'stem', 'of', 'the', 'femoral', 'component', 'has', 'a', 'valgus', 'angle', 'of', '$NUM$', '°', '.']	2	3.8	['$NUM$', 'the', 'stem', 'of', 'the', 'femoral', 'component', 'has', 'a', 'valgus', 'angle', 'of', '$NUM$', '°', '.']	2	3.8	100.0	0	0	0	0	0	0	13
186	31	['mycobacteria', 'were', 'identified', 'by', '16s', '$UNK$', 'gene', 'sequence', 'analysis', ',', 'as', 'previously', 'described', '(', '$NUM$', ')', 'and', 'analyzed', 'using', '$UNK$', '$UNK$', 'software', '(', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'switzerland', ')', '.']	1	4.806451612903226	['mycobacteria', 'were', 'identified', 'by', '16s', '$UNK$', 'gene', 'sequence', 'analysis', ',', 'as', 'previously', 'described', '(', '$NUM$', ')', 'and', 'analyzed', 'using', '$UNK$', '$UNK$', 'software', '(', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'switzerland', ')', '.']	1	4.806451612903226	100.0	0	1	0	0	1	0	23
187	34	['afterwards', 'they', 'were', 'placed', 'in', '$NUM$', '%', 'edta', '(', 'sigma', '$UNK$', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'for', '$UNK$', 'weeks', 'at', '$NUM$', 'c.', 'decalcification', 'medium', 'was', 'changed', 'every', '$NUM$', 'or', '$NUM$', 'days', '.']	2	4.294117647058823	['afterwards', 'they', 'were', 'placed', 'in', '$NUM$', '%', 'edta', '(', 'sigma', '$UNK$', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'for', '$UNK$', 'weeks', 'at', '$NUM$', 'c.', 'decalcification', 'medium', 'was', 'changed', 'every', '$NUM$', 'or', '$NUM$', 'days', '.']	2	4.294117647058823	100.0	1	1	0	0	0	0	24
188	41	['after', 'a', 'subsequent', 'wash', 'in', '$UNK$', ',', 'membranes', 'were', 'incubated', 'with', 'a', 'streptavidin', 'conjugated', 'horseradish', 'peroxidase', '(', '$UNK$', ',', 'ge', 'healthcare', 'uk', '$UNK$', ',', 'little', '$UNK$', ',', 'uk', ')', 'diluted', '1:3000', 'in', '$UNK$', ',', 'for', '$NUM$', 'h', 'at', 'room', 'temperature', '.']	6	4.585365853658536	['after', 'a', 'subsequent', 'wash', 'in', '$UNK$', ',', 'membranes', 'were', 'incubated', 'with', 'a', 'streptavidin', 'conjugated', 'horseradish', 'peroxidase', '(', '$UNK$', ',', 'ge', 'healthcare', 'uk', '$UNK$', ',', 'little', '$UNK$', ',', 'uk', ')', 'diluted', '1:3000', 'in', '$UNK$', ',', 'for', '$NUM$', 'h', 'at', 'room', 'temperature', '.']	6	4.585365853658536	100.0	1	2	0	0	1	0	31
189	38	['the', 'vancomycin', '(', '$UNK$', 'ltd', ',', '$UNK$', ',', 'united', 'kingdom', ')', 'was', 'mixed', 'into', 'the', 'cement', 'polymer', 'as', 'a', 'powder', ',', 'manually', 'using', 'a', 'metal', 'spatula', 'as', 'done', 'in', 'clinical', 'practice', ',', 'prior', 'to', 'adding', 'the', 'monomer', '.']	5	4.105263157894737	['the', 'vancomycin', '(', '$UNK$', 'ltd', ',', '$UNK$', ',', 'united', 'kingdom', ')', 'was', 'mixed', 'into', 'the', 'cement', 'polymer', 'as', 'a', 'powder', ',', 'manually', 'using', 'a', 'metal', 'as', 'done', 'in', 'clinical', 'practice', ',', 'prior', 'to', 'adding', 'the', 'monomer', '.']	4	4.027027027027027	97.36842105263158	0	1	0	0	1	1	33
190	15	['quinones', 'were', 'extracted', 'and', 'analyzed', 'as', 'described', 'by', '$UNK$', 'et', 'al.', '(', '$NUM$', ')', '.']	1	4.2	['quinones', 'were', 'extracted', 'and', 'analyzed', 'as', 'described', 'by', '$UNK$', 'et', 'al.', '(', '$NUM$', ')', '.']	1	4.2	100.0	0	0	0	0	0	0	13
191	68	['animals', 'received', 'humane', 'care', 'in', 'compliance', 'with', 'the', 'principles', 'of', 'laboratory', 'animal', 'care', '$UNK$', 'were', 'premedicated', 'with', 'an', 'intramuscular', 'injection', 'of', '0.1-0.5', 'mg/kg', '$UNK$', '(', 'rompun', '$NUM$', '%', ',', 'bayer', 'lated', 'by', 'the', 'national', 'society', 'for', 'medical', 'research', 'and', 'the', 'guide', 'for', 'the', 'care', 'and', 'use', 'of', 'laboratory', 'animals', 'vital', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'and', '10-20', 'mg/kg', 'ketamin', '$NUM$', '%', '(', '$UNK$', 'gmbh', '&', 'co.', '.']	11	4.661764705882353	['animals', 'received', 'humane', 'care', 'in', 'compliance', 'with', 'the', 'principles', 'of', 'laboratory', 'animal', 'care', '$UNK$', 'were', 'premedicated', 'with', 'an', 'intramuscular', 'injection', 'of', '0.1-0.5', 'mg/kg', '$UNK$', '(', 'rompun', '$NUM$', '%', ',', 'bayer', 'lated', 'by', 'the', 'national', 'society', 'for', 'medical', 'research', 'and', 'the', 'guide', 'for', 'the', 'care', 'and', 'use', 'of', 'laboratory', 'animals', 'vital', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'and', '10-20', 'mg/kg', 'ketamin', '$NUM$', '%', '(', '$UNK$', 'gmbh', '&', 'co.', '.']	11	4.661764705882353	100.0	0	0	0	0	0	0	62
192	30	['care', 'was', 'taken', 'to', 'maintain', 'constant', 'temperature', 'and', 'humidity', 'during', 'measurements', 'as', 'chemical', 'reactions', 'are', 'very', 'sensitive', 'to', 'changes', 'of', 'such', 'parameters', '(', '$UNK$', 'et', 'al.', ',', '$NUM$', ')', '.']	3	4.966666666666667	['care', 'was', 'taken', 'to', 'maintain', 'constant', 'temperature', 'and', 'humidity', 'during', 'measurements', 'as', 'chemical', 'reactions', 'are', 'very', 'sensitive', 'to', 'changes', 'of', 'such', 'parameters', '(', '$UNK$', 'et', 'al.', ',', '$NUM$', ')', '.']	3	4.966666666666667	100.0	0	0	0	0	0	0	28
193	55	['the', 'citric', 'acid', 'aerosol', ',', 'generated', 'by', 'a', 'jet', 'nebulizer', '(', 'pari', 'jet', 'nebulizer', ',', 'paul', '$UNK$', ',', '$UNK$', 'gmbh', ',', 'germany', ',', 'output', '$NUM$', 'l', 's', '−', '$NUM$', ',', 'particles', 'mass', 'median', 'diameter', '1.2', '$UNK$', '$UNK$', '1/4', '‡', 'm', ')', ',', 'was', 'delivered', 'to', 'the', 'head', 'chamber', 'of', 'the', 'plethysmograph', 'for', '$NUM$', 'min', '.']	7	3.9454545454545453	['the', 'citric', 'acid', 'aerosol', ',', 'generated', 'by', 'a', 'jet', '(', 'pari', 'jet', 'nebulizer', ',', 'paul', '$UNK$', ',', '$UNK$', 'gmbh', ',', 'germany', ',', 'output', '$NUM$', 'l', 's', '−', '$NUM$', ',', 'particles', 'mass', 'median', 'diameter', '1.2', '$UNK$', '$UNK$', '1/4', '‡', 'm', ')', ',', 'was', 'delivered', 'to', 'the', 'head', 'chamber', 'of', 'the', 'plethysmograph', 'for', '$NUM$', 'min', '.']	7	3.8518518518518516	98.18181818181819	0	1	1	2	1	1	42
194	94	['in', 'vivo', 'chlorophyll', 'a', '(', 'chl', 'a', ')', 'fluorescence', 'of', 'whole', 'plants', 'was', 'recorded', 'using', 'an', 'imaging', 'chlorophyll', 'fluorometer', '(', '$UNK$', 'imaging', 'pam', ',', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'by', 'exposing', 'plants', 'to', 'actinic', 'light', '(', '$NUM$', 'lmol', 'photons', 'm', '$UNK$', 's', '$UNK$', ')', 'and', 'after', '$NUM$', 'min', 'a', 'saturating', 'light', 'flash', '(', '0.8', 's', ',', '$NUM$', 'lmol', 'photons', 'm', '$UNK$', 's', '$UNK$', ')', 'to', 'obtain', 'the', 'fluorescence-based', 'effective', 'quantum', 'yield', 'of', 'photosystem', 'ii', '(', 'psii', ')', 'in', 'the', 'light', '(', 'u', 'ii', ')', '(', '$UNK$', 'et', 'al.', ',', '$NUM$', ')', '.']	13	3.978723404255319	['in', 'vivo', 'chlorophyll', 'a', '(', 'chl', 'a', ')', 'fluorescence', 'of', 'whole', 'plants', 'was', 'recorded', 'using', 'an', 'imaging', 'chlorophyll', 'fluorometer', '(', '$UNK$', 'imaging', 'pam', ',', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'by', 'exposing', 'plants', 'to', 'actinic', 'light', '(', '$NUM$', 'lmol', 'photons', 'm', '$UNK$', 's', '$UNK$', ')', 'and', 'after', '$NUM$', 'min', 'a', 'saturating', 'light', 'flash', '(', '0.8', 's', ',', '$NUM$', 'lmol', 'photons', 'm', '$UNK$', 's', '$UNK$', ')', 'to', 'obtain', 'the', 'fluorescence-based', 'effective', 'quantum', 'yield', 'of', 'photosystem', 'ii', '(', 'psii', ')', 'in', 'the', 'light', '(', 'u', 'ii', ')', '(', '$UNK$', 'et', 'al.', ',', '$NUM$', ')', '.']	13	3.978723404255319	100.0	0	0	1	0	0	0	81
